movieID,avg rating,duration,Year
31223,2.73,56,2005
211271,2.00,84,1996
5517,3.12,167,2000
5298,3.27,56,2001
211003,3.25,189,2017
5249,3.09,94,1980
5202,3.72,151,1980
82053,3.07,144,2010
287807,2.17,55,2023
287813,2.00,189,2021
82059,3.52,81,2009
210659,3.02,206,1978
4905,2.84,45,1973
107782,3.75,60,1934
4908,3.39,197,1963
210591,1.50,95,2004
4837,2.98,163,1980
56274,3.01,119,2007
159151,3.10,104,2015
4840,3.66,73,1980
209441,3.50,69,2019
3687,3.37,33,1988
3524,3.30,65,1981
106401,3.26,66,2004
3397,3.60,132,1981
209151,3.50,164,2019
209169,3.00,186,2001
3415,4.04,57,1975
157675,3.40,133,2009
3364,3.88,83,1950
3361,3.67,35,1988
209115,1.50,81,1991
106238,2.66,112,2012
183389,2.56,207,2017
157681,2.00,206,2002
3370,3.30,143,1988
260397,3.50,133,1999
3212,2.88,199,1971
183237,1.60,147,2008
286117,4.00,137,2022
80363,3.03,183,2010
80354,3.10,74,2009
183231,3.42,89,2017
260157,4.00,194,1977
157280,4.00,33,1976
105846,2.75,127,2013
2969,3.85,136,1966
54406,3.02,113,1933
105849,3.90,81,2011
2972,3.88,173,1987
2283,3.24,100,1990
130362,2.50,151,1981
27485,3.37,73,2001
156073,2.88,76,2007
207516,2.00,87,2008
1762,2.78,117,1998
207513,4.00,202,
1759,3.76,94,1997
104636,3.93,76,2011
207522,2.12,139,2008
1768,3.48,210,1997
258,2.62,90,1995
206012,2.75,99,1951
103135,3.00,187,2008
154572,2.36,67,1989
261,3.60,55,1994
51698,3.16,139,2007
103141,3.47,125,2013
206018,1.85,137,2019
264,3.33,206,1994
199564,3.25,173,1964
96687,3.23,62,2012
125646,4.25,158,1962
228523,1.25,84,1997
138542,2.00,110,1999
189979,2.00,137,1986
87105,2.42,200,2010
215693,2.83,168,2018
164256,3.35,60,2011
202801,2.50,112,2019
215719,3.50,120,
112842,3.70,63,1956
177083,3.38,177,2016
125636,3.67,147,1952
228513,2.25,186,2018
125632,4.00,60,
228509,0.50,185,2020
279796,4.00,194,2021
176919,3.15,115,2017
125479,3.06,154,1965
228353,2.61,73,2020
176625,3.30,75,2017
125185,3.40,42,1961
228059,2.57,73,2020
186475,2.00,169,2011
83601,3.18,54,2009
212237,1.30,130,2007
6483,1.01,181,2003
137595,2.90,192,2015
191201,3.04,165,2004
88327,3.12,180,1971
154480,1.88,146,2014
205923,1.50,107,2019
169,2.29,181,1995
163,3.43,88,1995
103040,2.25,30,1914
205917,2.33,171,1925
178,3.38,74,1993
103055,2.75,169,2013
205935,3.25,206,1971
181,2.00,159,1995
25898,3.92,42,1943
6700,3.11,193,2002
147940,3.44,79,2015
70789,3.10,41,1951
6524,3.59,100,1960
5969,2.46,39,1994
5574,3.39,71,2002
262759,3.01,53,2021
108466,3.00,70,2004
5589,3.14,166,1993
132800,3.16,161,2014
235677,2.00,184,2000
184243,2.00,97,2001
81366,3.55,39,1936
158526,3.43,62,2014
55652,3.67,90,1979
209969,3.12,95,2018
4215,2.27,192,1987
4209,2.77,53,2000
260969,3.12,195,1953
158092,3.93,112,1995
158101,3.06,87,2010
3790,3.33,50,2000
131554,3.75,136,1996
80111,3.48,173,1966
285865,3.40,56,2023
183161,2.94,208,2018
234601,1.00,123,2008
131724,4.13,109,2015
208893,1.83,43,2007
3139,2.90,105,1933
26110,3.61,141,1965
128987,2.92,118,2009
180427,3.00,83,2017
77550,2.82,189,1941
26113,3.69,95,1964
257581,3.59,104,2021
153758,3.63,109,2014
148466,3.49,147,2007
148030,3.67,41,2015
250904,2.75,117,1989
225193,3.00,203,1928
122319,2.25,160,2013
96596,2.47,54,2012
199470,3.53,155,2019
148036,3.89,159,2015
89047,3.50,57,2010
243358,3.50,209,2015
140481,3.37,104,2009
191215,3.25,70,2012
88341,3.58,39,1952
139775,3.64,164,2014
266818,1.50,134,1998
163941,3.38,181,2016
61073,2.62,127,2008
86787,3.00,129,2007
60753,3.65,199,2008
137904,3.98,164,1976
162170,2.05,187,2016
59290,2.46,45,2006
265044,5.00,82,2015
85025,3.17,137,2011
187899,3.21,34,2012
85022,2.75,92,2011
33585,2.85,114,2004
136459,3.21,90,2007
162158,2.70,205,2016
7847,3.19,151,1985
265032,3.44,174,2021
110730,3.23,129,2014
33573,3.62,84,1983
136447,4.05,84,1999
265036,3.17,42,2021
162162,2.50,124,2016
136445,4.04,177,1996
5651,3.10,168,1964
181003,3.83,37,1950
984,2.69,153,1996
908,4.19,98,1959
206662,0.50,197,2005
206668,3.38,110,2019
914,3.86,129,1964
258099,3.33,70,2015
103806,3.44,111,2012
929,3.80,114,1940
232391,4.50,98,2014
129514,3.96,114,2008
171569,2.12,159,1992
223009,4.00,42,2015
120132,2.78,59,2014
128003,3.41,129,1913
205160,3.42,205,2019
102286,3.27,96,2013
135246,3.50,81,2004
32369,3.58,163,1950
212397,3.00,53,1990
6643,4.07,72,1953
263831,1.75,67,2021
160954,3.46,135,2016
7310,2.63,51,1986
212311,3.20,119,2019
6557,2.26,192,1995
186629,3.00,108,1914
135192,3.20,51,2014
32318,3.18,201,2002
160912,2.50,125,1943
6601,2.94,207,1986
6252,2.74,136,2003
160563,2.97,75,2016
6261,3.20,137,1992
263083,3.42,96,2021
160209,3.63,172,2015
134045,3.27,33,1971
185485,2.50,171,2017
82608,3.30,203,2005
5036,3.05,158,1978
5039,3.30,186,1981
210793,2.00,120,1900
107916,3.24,74,2014
262233,1.50,137,2008
56479,3.49,189,1998
107919,2.50,53,2010
5042,3.25,183,1980
4592,2.24,183,1989
184555,3.50,34,1974
81681,3.42,31,1949
4530,3.07,71,1988
3619,3.10,158,1980
209373,2.67,51,2000
208493,4.00,44,1955
2739,3.73,92,1985
105616,2.94,52,1945
2742,2.72,58,1986
54176,3.60,73,1958
157053,3.17,127,1974
157059,2.58,140,2015
2748,2.23,203,1987
259939,4.50,96,2009
54185,3.57,204,2006
2745,3.79,197,1986
208499,1.33,135,2018
2490,3.41,191,1999
156801,3.67,49,1898
2493,3.73,129,1997
208247,3.55,133,2018
259687,3.75,45,2005
156810,3.25,39,1975
208253,3.50,85,1990
2499,3.46,81,1998
156771,3.86,202,2007
53894,3.60,153,2007
105328,3.00,104,2011
2451,2.74,41,1987
208205,2.87,30,2019
208211,2.50,116,2018
2457,3.33,66,1986
130932,4.50,122,1973
182369,3.30,195,2018
105227,3.83,96,2008
208104,1.67,30,2019
2350,2.68,184,1990
207982,2.50,78,1915
156545,3.69,111,2015
2234,2.74,193,1998
181903,2.58,126,1948
284783,0.50,151,2010
79029,3.57,140,2006
27592,3.81,64,2002
1875,3.35,122,1997
1407,3.30,162,1996
207161,3.50,130,1980
207167,2.50,190,2019
1413,3.55,63,1996
1139,3.05,178,1996
206893,3.75,75,2019
206899,2.54,119,2019
1145,3.55,47,1996
52604,3.74,203,2007
206921,2.50,170,1990
1167,2.94,92,1996
1104,3.95,185,1951
258289,1.00,88,2016
258307,0.50,132,2008
155430,3.75,89,2015
1119,3.15,41,1995
26825,2.50,78,1993
26822,3.84,115,1993
129699,1.75,152,1973
52548,2.55,138,2005
155425,2.67,129,1968
52551,2.25,39,2007
1114,3.22,72,1996
155409,3.08,206,1987
206849,2.50,147,2019
1095,3.85,133,1992
103972,3.09,51,2013
1098,3.07,165,1996
103877,3.00,44,2010
1000,3.09,172,1996
962,3.40,159,1939
956,3.48,209,1941
206710,2.00,116,2019
968,3.64,157,1968
965,3.96,166,1935
206719,3.50,167,2008
103842,3.93,63,2005
155285,3.38,137,2015
103851,3.00,82,1935
974,3.37,171,1938
283887,3.00,122,1949
26702,3.42,30,1990
206739,2.80,114,2018
985,3.42,98,1995
206343,3.64,194,2003
589,3.96,100,1991
26302,3.67,44,1973
283487,3.75,72,2006
26314,2.72,63,1974
129191,3.73,121,1970
26317,2.75,146,1974
180415,2.50,208,2017
283289,2.00,53,2007
206135,1.95,74,2019
381,3.40,30,1994
378,3.13,100,1994
103255,3.47,91,2013
206141,1.75,189,2019
387,2.66,132,1994
202,3.09,110,1995
154510,2.75,194,2003
257387,3.30,75,2021
205965,3.00,164,1981
211,3.58,122,1994
208,2.88,142,1995
103085,2.78,147,2013
205971,3.00,129,1988
217,2.74,135,1995
180245,3.53,50,2017
25934,3.32,95,1948
231699,2.00,198,2020
25945,3.59,80,1949
225,3.28,165,1994
51662,3.55,161,2007
205982,2.60,209,2019
103105,2.65,50,2009
228,2.67,189,1995
177385,3.50,96,1986
74508,3.86,92,2007
48791,2.89,83,2006
106295,2.64,71,1964
3418,3.60,156,1991
267930,2.00,206,1916
165053,3.33,178,2016
87890,2.21,138,1972
190767,2.50,174,2018
118814,3.10,183,2014
183165,4.50,174,1974
80288,3.32,206,1948
3053,3.08,129,1999
208807,3.45,149,2019
208825,3.58,68,2015
3071,3.73,57,1988
80222,3.21,162,2010
80219,3.24,95,2010
131656,3.50,186,2015
157379,1.81,61,1988
3068,3.86,150,1982
260259,5.00,57,1971
54505,2.86,46,2007
3062,3.89,148,1962
157373,4.19,82,2011
232585,4.00,41,2018
26831,3.27,148,1993
26828,1.83,176,1993
129705,3.15,171,
78268,3.58,43,2009
1111,3.95,51,1996
206865,3.00,93,1987
103994,3.17,117,2012
1117,3.66,138,1996
162978,3.00,135,2011
8667,3.43,117,2004
182707,2.50,186,2017
79830,3.48,209,1996
156993,2.58,86,1912
54116,3.08,69,2006
208433,3.13,135,2019
2679,2.73,80,1998
187875,2.96,103,2018
157643,3.67,160,1974
3332,3.25,81,1962
134348,3.51,102,1997
237225,1.50,48,2015
134346,5.00,195,2003
31469,2.42,192,1965
237223,2.96,59,2020
185577,2.38,98,1973
4763,3.43,171,2000
261849,2.62,105,2020
56095,3.56,179,2007
158972,3.72,187,2016
210415,2.83,54,1985
4661,3.47,183,1989
56098,3.33,190,1951
133243,2.17,109,2008
236117,2.92,86,2021
151933,3.36,117,2016
166203,3.22,130,2014
63329,3.28,68,2007
95742,3.00,166,2011
198619,3.34,199,2019
95754,3.45,50,2009
239846,3.50,116,2020
136972,3.44,114,1988
188415,4.10,99,2004
85538,3.65,186,2009
8381,3.56,105,1942
159634,3.50,108,2006
262511,3.00,56,2021
56757,3.46,172,2007
108200,2.80,32,2014
211077,1.36,37,2019
5323,2.10,142,2002
67734,3.44,170,2009
170611,3.77,99,1999
188829,3.93,150,2018
185153,2.75,164,2013
82276,3.36,129,2007
210879,3.50,81,1968
5125,3.27,194,1980
253780,3.50,123,2021
150906,2.69,61,2008
48032,3.64,63,2005
202337,3.40,40,2018
150900,4.13,135,2012
172153,3.50,118,2015
146417,4.00,81,2014
197857,2.62,147,2000
94980,3.33,137,1974
146414,3.59,190,1994
116299,2.64,159,2014
218895,3.50,203,2001
116018,3.97,164,2010
115147,3.59,126,2014
157683,3.19,208,2008
260557,3.33,59,2021
3372,3.43,145,1969
157677,2.85,145,2015
3363,3.75,154,1973
106240,2.61,77,2013
204014,3.25,197,1980
101137,3.22,92,2013
203619,3.69,190,2019
100745,3.66,92,2013
99087,2.92,106,2012
143701,4.00,80,2004
245794,4.00,77,2021
142917,3.36,205,2015
271511,3.00,127,1905
168634,2.42,39,2014
194360,3.60,201,2018
91483,2.69,197,2012
86815,3.36,36,2011
159213,3.44,46,2015
56339,3.73,76,2007
4902,3.72,175,2001
184927,2.25,92,2017
157999,3.83,92,2004
111360,3.12,201,2014
8483,2.82,109,1967
50802,2.93,114,2007
50792,3.06,177,2006
37739,3.64,100,2005
134115,3.87,78,2001
236989,2.94,127,2021
82678,3.47,51,1970
211281,2.00,206,1999
5527,3.33,85,2002
159211,2.50,71,2013
4900,3.14,71,2001
3898,2.78,100,2000
170637,3.47,140,2017
106405,3.50,203,2011
3528,3.10,192,1991
54962,3.30,140,2007
157839,1.30,199,1986
209291,4.50,203,2019
3537,3.07,68,2000
158528,3.13,133,2016
209971,2.20,199,2019
4217,3.81,59,1997
4211,3.76,70,1990
209965,3.75,129,2019
3982,3.41,199,2000
261173,4.00,157,2020
55419,3.14,152,2006
158296,3.57,94,2005
3979,2.46,143,2000
209733,1.00,48,2018
3985,3.59,66,1976
700,3.24,63,1995
104513,2.58,142,1989
1636,2.56,67,1997
157112,3.93,138,1997
208555,2.38,192,2018
2801,3.40,179,1997
156561,2.89,60,2015
2250,3.21,175,1990
127857,3.83,93,2012
163050,4.00,59,2003
8739,3.86,67,1962
3148,3.68,145,1999
208899,3.00,186,2010
3145,3.31,83,1999
106022,3.35,37,2013
131739,3.29,77,2015
3154,3.31,108,1945
131644,2.67,114,1979
183087,3.25,141,2017
80210,3.81,193,2008
2936,4.02,120,1941
105813,2.65,45,1973
208693,2.55,183,1997
2939,3.48,136,1953
208681,3.00,210,1984
2927,3.96,106,1946
2924,3.81,88,1978
105801,2.44,198,2013
2933,3.73,52,1963
260095,4.00,35,2010
157218,2.92,150,1938
54341,2.89,106,2006
208655,2.92,87,2019
2901,3.19,171,1979
105778,3.52,76,2013
2904,3.57,176,1932
157202,3.50,131,1979
260079,4.00,193,1981
2894,2.83,53,1999
157208,3.00,90,2013
54331,3.31,68,2007
208651,3.20,202,2019
2897,3.54,141,1983
208415,3.30,52,1926
2661,3.23,151,1953
2440,3.22,186,1998
208191,4.00,106,2002
2437,3.54,67,1997
105314,1.94,43,2011
105320,3.00,178,1952
2443,3.54,200,1998
53880,3.49,94,1969
156757,2.50,204,2014
53883,4.06,173,2004
2446,2.68,143,1999
169346,4.75,185,2016
220786,3.00,52,2019
117909,2.88,76,1900
2221,3.45,149,1929
2211,3.37,79,1936
105086,2.77,32,2013
2209,3.33,209,1937
27851,3.46,132,2004
233605,4.00,36,2019
130728,2.50,47,1979
2140,3.57,94,1982
105017,3.00,194,1932
2143,3.29,172,1985
2137,3.51,68,1973
53574,3.21,55,2006
2134,3.29,71,1985
207888,3.22,198,2019
105011,3.86,37,2008
27904,3.61,69,2006
2187,3.50,144,1950
2176,3.91,75,1948
207930,2.57,207,2019
105053,2.81,83,2012
2179,3.06,36,1969
182199,3.38,206,1932
27888,2.60,190,2004
233639,2.83,93,2002
130762,3.00,160,1986
2174,3.50,107,1988
207928,3.50,145,2005
105051,2.06,35,1915
2177,3.22,95,1976
285045,2.86,111,2023
233611,4.20,156,2014
27857,3.79,201,2004
130734,2.02,71,1980
79303,3.57,156,1971
27866,3.71,177,2004
2149,2.33,126,1987
2068,3.98,169,1982
207822,4.00,121,2005
156385,3.56,145,2009
207828,2.00,109,2019
2074,3.48,97,1974
130590,2.50,119,1967
27713,3.34,163,2003
156307,3.80,54,1942
207750,3.00,154,2008
1996,2.06,185,1988
207684,2.75,44,2019
1930,2.87,176,1933
104807,3.71,195,2010
1933,3.44,204,1937
156244,2.31,67,1923
53370,3.04,156,1992
259127,1.50,200,2006
156250,3.00,41,1951
53373,3.36,89,1995
207690,3.38,61,2019
1936,3.76,41,1942
181957,3.36,108,1946
27643,2.75,111,2003
130520,3.22,102,2015
27646,3.67,105,2003
1929,3.69,147,1932
207680,3.00,201,2012
1926,3.05,210,1929
207624,2.30,147,1997
1870,3.32,91,1998
258941,4.00,185,2018
53187,3.50,84,2006
104627,3.00,145,1956
1750,2.23,140,1997
1659,3.06,121,1997
258847,2.50,199,2019
155970,2.72,52,2016
1665,2.86,44,1997
207419,3.50,93,1950
104542,2.00,132,1997
1668,2.85,33,1997
26865,3.85,166,1994
129739,3.75,31,2014
78308,2.80,143,2007
26871,2.70,105,1994
155462,2.00,181,1985
258339,2.50,112,1926
206905,2.90,181,1983
1151,3.67,144,1994
104028,3.13,50,1950
52591,2.92,78,2006
104031,3.50,72,2011
1154,3.30,154,1947
232617,2.00,140,2009
26863,2.25,162,1994
129737,2.84,58,2015
155466,3.00,33,1948
52589,2.97,83,1992
1152,3.44,107,1948
26793,3.88,53,1992
155384,1.92,118,2016
258261,5.00,130,1999
1076,3.82,181,1961
258247,4.00,80,2015
155370,3.04,132,2016
1068,3.64,68,1947
245324,0.50,160,2002
142450,3.64,197,2013
181095,3.25,138,2009
78218,3.47,173,2010
206821,2.00,80,2015
1067,3.40,77,1937
65204,3.10,169,1932
103816,3.26,113,2012
939,3.31,143,1958
52245,3.04,50,2007
257999,3.69,49,2021
814,3.10,90,1995
206565,3.00,106,1997
103688,3.68,51,2013
155131,3.50,158,2013
258005,2.00,112,2020
820,2.94,209,1956
141432,3.66,183,2015
25766,3.75,175,1928
51486,3.71,125,2005
49,3.55,60,1995
140870,2.58,208,2008
192307,2.73,195,2018
88493,3.50,65,1939
191367,2.61,50,2018
5422,3.27,47,2001
159733,3.88,59,1999
185459,1.75,112,1995
134025,3.00,52,2013
31148,3.72,71,2002
211185,3.50,108,2019
5431,3.07,194,1978
112501,3.24,171,1994
163935,3.29,34,2016
163971,3.47,64,2016
266848,3.04,71,2016
3422,3.40,169,1986
26680,3.34,140,1990
32392,3.09,136,2002
106423,3.50,47,2012
3546,3.79,207,1962
144918,4.25,113,2005
170635,3.88,44,2000
178743,3.05,112,1953
281620,3.28,188,2022
127309,3.14,107,2011
230183,3.45,131,2020
178749,2.40,53,2016
281626,3.00,70,1937
127315,2.45,126,2014
211279,2.25,117,1999
5525,3.85,147,2001
236987,4.00,155,1963
185553,2.00,207,2015
82676,3.21,148,1971
121235,2.51,181,2014
163396,3.05,125,1954
60522,2.84,51,2008
188617,2.75,48,1935
85740,3.29,50,1917
137180,3.50,65,2007
34306,2.92,38,1943
162900,3.17,68,2015
8589,3.71,35,1989
33166,3.72,118,2004
5939,2.16,189,1982
141538,3.56,88,2015
205865,4.00,115,1995
111,4.08,168,1976
96,3.69,53,1995
154404,3.25,157,1988
257281,3.52,71,2021
180139,3.73,30,1984
1572,3.78,136,1963
157328,2.94,136,2016
208771,3.00,207,2019
3017,2.81,101,1987
105841,4.17,121,2013
2964,3.20,63,1999
1602,2.06,206,1997
27304,3.48,102,1972
284489,3.28,168,2023
128612,2.89,70,
25735,2.84,85,1915
154329,2.23,122,2005
51455,3.92,68,2006
102895,2.62,58,2012
18,3.42,147,1995
282911,5.00,61,1999
128600,3.21,135,2014
180037,3.03,76,2017
77154,3.50,53,2009
180031,3.51,174,2017
282905,2.94,67,2023
154388,2.29,88,1974
74,3.30,57,1996
102951,3.27,40,2009
282843,3.58,107,2023
179293,3.49,187,2017
179287,3.48,152,2017
282161,3.60,74,2022
178127,3.00,101,
281004,2.80,133,2022
177989,2.50,126,1988
280866,3.55,163,2022
48520,2.80,152,2006
202834,2.00,55,1984
99957,2.99,156,2013
175435,3.85,157,1982
278312,2.67,149,2022
213632,2.50,156,2014
7878,2.88,111,1987
162192,3.67,119,1970
59315,3.83,48,2008
174917,3.00,134,1894
277794,2.86,120,2022
173621,3.65,80,1994
173615,2.95,35,2013
276489,3.27,101,2022
134728,3.17,42,1949
31851,3.48,38,1933
6131,2.67,50,1982
109008,2.25,42,2004
211758,2.50,37,1959
6004,3.22,148,1993
173043,1.60,94,1960
275917,3.57,57,2022
234675,2.00,92,1964
131798,2.96,129,1983
286109,3.00,188,2017
286115,2.50,93,2023
80361,2.94,42,2008
80358,3.93,109,2006
183235,2.15,97,2016
208967,3.00,82,2008
3213,3.52,63,1993
106090,2.82,58,2008
3216,2.96,209,1971
118818,5.00,42,2010
273129,2.97,173,2022
208321,2.67,119,2019
105444,3.20,123,1968
2567,3.03,182,1999
156881,3.00,147,1936
54004,2.77,132,2007
2570,3.61,181,1999
208245,3.50,170,2019
2491,2.72,67,1999
105368,3.30,129,2012
2494,3.65,97,1998
220982,3.50,59,1963
118105,2.42,187,2014
272413,3.00,185,2021
169536,3.57,128,2016
66659,2.58,190,2009
156609,2.95,116,2016
2298,2.29,162,1998
166952,3.30,184,2010
166946,3.76,65,2016
269820,3.50,62,2022
269432,3.17,143,2021
166558,3.21,146,2016
269426,3.43,57,2022
151859,5.00,146,1993
254736,4.00,120,2019
48982,3.24,121,2006
125375,3.12,42,1957
253960,2.99,206,2021
252724,1.50,58,2008
46970,3.28,52,2006
264886,3.50,77,1955
7701,2.07,66,1990
264892,2.50,152,2004
59138,3.07,121,2007
187723,3.43,178,2018
162018,3.00,186,1936
59141,3.52,132,2007
7704,2.58,194,1986
33421,3.34,210,2005
149045,3.00,149,1981
251922,2.61,97,2021
275687,4.00,110,2005
172813,3.36,84,2017
249964,2.75,138,2021
240452,2.83,135,2021
3950,3.52,113,2000
158258,4.07,41,1975
261135,4.38,70,2013
3866,2.76,207,2000
132442,2.80,31,2014
235319,3.44,92,2020
2307,2.60,142,1998
2208,4.04,174,1938
155776,2.80,121,1991
1459,3.35,95,1997
207213,3.37,183,2019
1465,3.52,118,1997
1468,2.59,201,1997
104345,2.60,141,1964
207225,4.00,55,2000
1471,3.40,170,1997
104249,3.00,103,1939
1372,3.31,106,1991
129951,3.84,36,2014
232825,3.18,140,2020
26468,2.32,177,1983
26465,2.37,111,1983
129342,3.81,30,2013
77899,3.50,140,1955
283653,3.25,140,2013
283665,2.50,88,1949
180791,3.00,177,2008
129354,3.51,63,2015
766,3.46,146,1996
177991,2.62,49,2016
280868,3.63,124,2022
224052,3.90,116,2020
60939,2.88,133,2008
215241,2.80,64,2019
264303,3.50,162,2014
161426,3.17,133,2010
212869,3.04,210,2020
7115,3.74,71,1975
161147,3.20,117,2013
264021,2.00,126,2021
6845,2.84,129,1989
212599,4.00,60,1941
186873,3.00,182,1976
32562,3.73,69,2003
135436,3.21,159,2016
122300,2.46,125,2000
212289,2.88,202,
6535,2.42,85,2003
212277,2.50,191,1978
6523,2.79,145,1992
57960,3.44,186,1941
6517,2.82,84,1992
212271,3.08,120,2017
210975,2.50,93,2007
5221,3.30,87,2000
108001,3.75,30,2005
5124,3.32,122,1961
56561,3.56,199,2006
159435,3.67,148,2012
185161,2.33,202,2017
208487,3.75,71,2003
2733,2.45,175,1988
102180,3.00,70,1954
205054,3.19,141,2019
140076,3.83,182,2009
62925,3.11,122,1939
101431,2.92,55,1970
204308,3.13,74,2019
101262,3.30,123,2011
204130,2.80,202,2018
227106,0.75,208,2020
47084,3.84,103,2005
124172,2.82,123,1986
72735,3.12,176,1996
98443,3.57,35,2001
201320,3.18,137,2019
124153,2.25,150,2002
201304,3.05,83,2019
149164,2.61,126,1983
97724,3.24,169,2003
200598,3.48,207,2019
148890,3.00,58,2009
200324,2.70,126,2019
148888,2.27,89,2016
200322,2.78,47,2019
140435,1.33,41,1944
191869,3.35,204,2018
191489,3.16,165,2018
241522,1.50,187,2021
190085,2.59,191,2018
241310,2.80,35,2021
189873,3.72,209,2018
189071,3.64,80,2018
134906,3.00,138,1973
32029,3.29,134,2005
83457,3.38,39,1994
186331,3.34,123,2018
209433,3.75,127,2019
3679,3.88,62,1981
157993,3.67,119,1952
55116,3.36,98,2007
80818,3.75,210,2008
183695,3.18,64,2017
286569,3.70,197,2023
106559,2.65,83,2008
3682,3.59,102,1973
80827,3.17,41,1926
183701,3.30,147,2018
179863,3.19,123,2017
153420,3.67,30,2004
256297,2.30,39,2021
101986,3.67,134,1943
282023,3.25,44,2020
76269,3.06,46,2003
179137,3.54,181,2017
49013,2.36,125,2006
151890,3.64,153,2014
175831,3.59,87,2017
97742,2.63,172,2012
171611,3.52,70,2017
68324,2.77,68,2009
171201,3.15,95,2016
183687,3.00,175,1951
80810,3.10,151,1977
132247,1.00,167,2000
3662,2.20,100,1991
119314,1.62,160,2007
170751,2.86,144,2017
222065,2.75,150,2015
170631,2.58,167,2016
2713,2.54,157,1999
208467,3.50,125,2008
2716,3.76,132,1984
105593,3.63,89,2013
169814,2.38,186,2016
937,3.65,52,1957
193755,2.50,111,2016
90878,3.43,195,1931
142318,2.25,195,1984
39441,3.57,98,2005
168026,3.62,156,2013
167494,3.08,110,2016
270374,3.00,195,1937
64620,3.76,94,2008
270368,3.00,37,2019
64614,3.90,128,2008
167488,2.78,197,2016
192699,2.86,177,1985
38388,3.31,168,2005
192641,2.50,157,2011
89767,3.29,131,1945
115475,3.46,91,2012
64032,2.86,155,2008
269786,3.72,101,2022
269792,1.69,132,2022
166918,2.95,36,2016
166755,3.38,70,2016
115309,3.04,146,1998
115287,2.71,119,2014
192447,3.00,139,1971
89570,3.44,84,2011
141004,2.90,181,2015
63853,3.15,179,2008
269598,4.00,79,2017
166721,3.47,105,2016
166532,3.08,181,2017
166013,2.79,208,2016
268774,1.00,97,2012
165897,2.72,110,2016
165859,3.03,32,2011
114394,3.12,79,1991
268708,1.50,75,1998
165831,3.44,113,2014
268516,3.50,117,2018
165639,3.59,131,2016
267986,4.50,97,1901
165109,3.88,41,1985
62235,3.48,156,2008
267980,3.50,33,1941
165103,3.21,80,2016
62213,2.17,76,2004
267964,3.50,105,1902
165087,3.42,147,2016
164604,3.45,124,2016
163931,2.93,190,2016
266808,5.00,196,2021
112497,2.66,106,2014
136770,5.00,126,2012
33893,3.68,110,2004
7657,2.94,199,2000
161968,3.27,172,2015
58870,3.17,110,2004
161738,2.41,52,2016
58437,2.75,54,1988
7000,2.85,123,1991
212625,3.00,63,1989
6871,2.76,126,2003
84019,3.31,64,2010
238336,4.25,91,2012
32582,3.80,53,2003
135456,4.08,116,2005
6862,3.24,54,2003
58299,3.26,142,2008
161173,2.76,127,2016
5740,1.38,68,1999
211416,2.83,206,2019
5662,3.51,54,1997
108542,3.00,97,1954
5665,2.88,147,2002
262853,3.71,191,2021
159976,3.54,60,2016
26462,3.44,87,1983
155068,3.00,30,1981
257945,0.88,143,2021
103637,2.67,83,1965
760,3.67,36,1993
229449,3.36,175,2014
126575,2.55,150,2014
229443,2.75,103,2020
152292,2.78,177,2015
125958,3.40,170,
74512,3.39,48,2006
177383,2.50,153,1952
280260,3.49,150,2022
203112,3.21,205,2019
100238,3.31,53,2010
151675,2.59,34,2016
100070,3.54,130,2009
254384,3.50,35,1971
151507,2.77,102,2015
148964,3.24,199,2015
200358,2.75,81,2007
148921,3.13,176,2015
264237,3.33,156,1999
161360,3.69,103,2011
212803,3.00,117,1976
7049,3.45,83,1933
174143,1.67,33,1907
277017,3.00,180,2022
199866,3.61,81,2017
148432,3.50,138,2015
209065,3.12,95,1906
3311,3.67,180,1955
3308,3.16,55,1984
260499,2.50,134,1967
54745,3.48,37,2007
144716,2.83,135,2015
243614,3.00,168,2013
140737,3.99,139,2006
242734,3.00,132,2020
139857,3.48,35,2016
268416,2.50,195,2007
165539,2.51,102,2016
62662,3.55,188,1985
139813,3.38,117,2014
87761,2.93,55,1987
139195,3.98,66,1989
162290,1.67,205,2006
7979,3.96,198,1968
136564,3.35,109,2015
286423,3.71,198,2023
234989,3.00,57,2020
132112,3.31,116,2014
178571,3.80,206,2006
127134,3.30,181,2015
127096,3.28,46,2015
135785,3.20,91,1979
7200,3.39,180,1955
32917,3.37,181,1962
212965,3.25,157,2019
7211,3.66,137,1951
133219,3.16,78,2010
158942,3.17,169,2012
261819,2.00,111,1931
4634,3.13,165,1989
133153,2.63,39,2013
107445,3.08,106,1978
4568,2.97,60,1989
120305,3.30,111,1936
223179,2.17,204,2018
197465,3.17,195,1970
146028,4.06,33,1981
207477,2.93,140,1904
1723,2.77,145,1996
194626,2.25,170,1992
91749,3.33,150,2009
117466,3.33,201,2015
139960,2.64,109,1999
62803,3.72,112,1972
165677,3.33,32,2015
139982,3.12,168,1988
165699,3.23,182,
217142,2.75,98,2008
114265,3.36,67,2014
164540,3.52,197,2016
113103,3.26,133,2014
164505,3.00,89,1994
61628,3.40,78,2005
267382,5.00,137,1988
113071,2.85,107,2014
136552,1.60,196,2013
33675,3.38,99,2003
7952,3.02,36,1977
264205,4.00,198,2021
161328,3.27,94,2016
238494,3.00,140,1991
135617,3.00,45,1998
32743,2.96,174,2000
7026,3.07,196,1987
187001,2.89,53,2018
135567,2.74,156,2016
6982,3.92,82,1952
6695,2.57,120,2003
212449,3.30,153,2018
